paper,paper_doi,fid,iid,lat,long,pop,sub_pop,continent,country,state,dataset_N_HO_SNPs,geno_rate_at_HO_SNPs,dataset_N_genochip_SNPs,geno_rate_at_genochip_SNPs,needs_imputation_for_IBD,imputation_params,phasing_params,comments
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-4520,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99992007,91770,0.999891,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-4730,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99992806,91770,0.9998583,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-4741,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99991208,91770,0.99991283,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Russia-AJ,pop-11927-4786,55.7522,37.6155,Ashkenazic Jews,Russia-AJ,Europe,Russia,Moscow,125112,0.99997602,91770,0.99995641,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Iberian,pop-11929-179,40.4,-3.6834,Sephardic Jews,Iberian-Jew,Europe,Spain,Madrid,125112,0.9998721,91770,0.99991283,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Iberian,pop-11929-206,40.4,-3.6834,Sephardic Jews,Iberian-Jew,Europe,Spain,Madrid,125112,0.9992966,91770,0.9994334,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Uzbek,pop-11933-28021,41.3117,69.2949,Mizrahic Jews,Uzbek-Jew,Asia,Uzbekistan,Tashkent,125112,0.992527,91770,0.992056,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Uzbek,pop-11933-28023,41.3117,69.2949,Mizrahic Jews,Uzbek-Jew,Asia,Uzbekistan,Tashkent,125112,0.9993846,91770,0.9995096,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Uzbek,pop-11933-28024,41.3117,69.2949,Mizrahic Jews,Uzbek-Jew,Asia,Uzbekistan,Tashkent,125112,0.9992727,91770,0.9991392,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Uzbek,pop-11933-28027,41.3117,69.2949,Mizrahic Jews,Uzbek-Jew,Asia,Uzbekistan,Tashkent,125112,0.9878,91770,0.98745,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Uzbek,pop-11933-28029,41.3117,69.2949,Mizrahic Jews,Uzbek-Jew,Asia,Uzbekistan,Tashkent,125112,0.994157,91770,0.994454,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Uzbek,pop-11933-28030,41.3117,69.2949,Mizrahic Jews,Uzbek-Jew,Asia,Uzbekistan,Tashkent,125112,0.998849,91770,0.998856,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Uzbek,pop-11933-28031,41.3117,69.2949,Mizrahic Jews,Uzbek-Jew,Asia,Uzbekistan,Tashkent,125112,0.9998002,91770,0.9997385,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Uzbek,pop-11933-28036,41.3117,69.2949,Mizrahic Jews,Uzbek-Jew,Asia,Uzbekistan,Tashkent,125112,0.998617,91770,0.998485,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Jew-Uzbek,pop-11933-28037,41.3117,69.2949,Mizrahic Jews,Uzbek-Jew,Asia,Uzbekistan,Tashkent,125112,0.98881,91770,0.98897,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-156,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.9998881,91770,0.9998474,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-1105,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.9998481,91770,0.994857,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-1388,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.99582,91770,0.996132,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-1562,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.9998881,91770,0.9998692,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-1667,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.96358,91770,0.96602,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-1820,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.9995684,91770,0.9996513,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-4782,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.99990409,91770,0.99992372,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-5483,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.9996883,91770,0.9997821,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-5666,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.99992806,91770,0.99990193,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-5712,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.99993606,91770,0.99990193,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-5794,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.9998721,91770,0.9998583,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-5795,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.9998641,91770,0.99991283,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-6125,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.9998961,91770,0.999891,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-6191,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.99992007,91770,0.9998692,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-6254,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.98799,91770,0.98759,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-6261,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.99992007,91770,0.99992372,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-6298,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.9996323,91770,0.9995205,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-6388,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.98766,91770,0.98717,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-6392,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.998529,91770,0.998529,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-6399,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.99992806,91770,0.99990193,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Kopelman et al. 2020,https://doi.org/10.1038/s41431-019-0542-y,Hungary-AJ,pop-11934-6454,47.5,19.0833,Ashkenazic Jews,Hungary-AJ,Europe,Hungary,Budapest,125112,0.991224,91770,0.991533,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Belarus-AJ,ashkenazy1e,53.9,27.5666,Ashkenazic Jews,Belarus-AJ,Europe,Belarus,Minsk,134495,0.999829,96965,0.9997834,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Belarus-AJ,ashkenazy2e,53.9,27.5666,Ashkenazic Jews,Belarus-AJ,Europe,Belarus,Minsk,134495,0.9997769,96965,0.9997628,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Austria-AJ,ashkenazy2w,48.2,16.3666,Ashkenazic Jews,Austria-AJ,Europe,Austria,Vienna,134495,0.9998364,96965,0.9997937,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Latvia-AJ,ashkenazy3e,56.95,24.1,Ashkenazic Jews,Latvia-AJ,Europe,Latvia,Riga,134495,0.9997472,96965,0.9997628,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Austria-AJ,ashkenazy3w,48.2,16.3666,Ashkenazic Jews,Austria-AJ,Europe,Austria,Vienna,134495,0.9998067,96965,0.9998247,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Lithuania-AJ,ashkenazy4e,54.6834,25.3166,Ashkenazic Jews,Lithuania-AJ,Europe,Lithuania,Vilnius,134495,0.9998216,96965,0.9998041,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Jew-French,ashkenazy4w,48.8667,2.3333,Sephardic Jews,French-Jew,Europe,France,Paris,134495,0.9998141,96965,0.9998041,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Latvia-AJ,ashkenazy5e,56.95,24.1,Ashkenazic Jews,Latvia-AJ,Europe,Latvia,Riga,134495,0.9992937,96965,0.9991646,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Germany-AJ,ashkenazy6w,52.5218,13.4015,Ashkenazic Jews,Germany-AJ,Europe,Germany,Berlin,134495,0.9998216,96965,0.9998144,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Poland-AJ,ashkenazy7e,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,134495,0.999829,96965,0.9998247,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Germany-AJ,ashkenazy7w,52.5218,13.4015,Ashkenazic Jews,Germany-AJ,Europe,Germany,Berlin,134495,0.9998364,96965,0.9998453,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Poland-AJ,ashkenazy8e,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,134495,0.9997323,96965,0.9997215,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Netherlands-AJ,ashkenazy8w,52.35,4.9166,Ashkenazic Jews,Netherlands-AJ,Europe,Netherlands,Amsterdam,134495,0.9997546,96965,0.999835,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
Behar et al. 2010,https://doi.org/10.1038/nature09103,Poland-AJ,ashkenazy9e,52.25,21.0,Ashkenazic Jews,Poland-AJ,Europe,Poland,Warsaw,134495,0.9994647,96965,0.999309,True,Imputed at Michigan Imputation Server (https://imputationserver.sph.umich.edu/index.html) using the HRC (Version r1.1 2016) reference panel,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,
